"group","focus","title","description","file","line_range","status","e2e_flow","engagement","usefulness","maintenance_risk","lines","file_2","lines_2","file_3","lines_3","file_4","lines_4","file_5","lines_5","file_6","lines_6","file_7","lines_7","file_8","lines_8","file_9","lines_9","file_10","lines_10","file_11","lines_11","file_12","lines_12","file_13","lines_13","file_14","lines_14","file_15","lines_15","file_16","lines_16","file_17","lines_17","file_18","lines_18","file_19","lines_19","file_20","lines_20"
"FITNESS","comprehension","View form zone chart","User sees a colour-coded form zone chart mapping TSB values to five training readiness zones. Provides an intuitive visual of when the athlete is fresh, tired, or overtrained.","src/app/(tabs)/fitness.tsx","16-16","done","fitness-metrics.yaml: Home > Fitness tab > scroll down below the fitness chart and activity dots > verify the form zone chart renders with colour-coded zones and guidance text","high","high","medium","7779","src/lib/storage/gpsStorage.ts","315","src/hooks/routes/useSectionChartData.ts","612","src/hooks/routes/useRouteEngine.ts","555","src/components/ui/whatsNew/WhatsNewModal.tsx","454","src/hooks/routes/useRouteDataSync.ts","449","src/providers/MapPreferencesContext.tsx","440","src/theme/colors.ts","395","src/components/ui/SwipeableTabs.tsx","324","src/hooks/routes/useRoutePerformances.ts","318","src/styles/shared.ts","297","src/providers/AuthStore.ts","295","src/hooks/routes/useCustomSections.ts","293","src/components/ui/GlobalDataSync.tsx","164","src/hooks/routes/useUnifiedSections.ts","284","src/theme/shadows.ts","280","src/providers/RecordingStore.ts","278","src/lib/storage/terrainPreviewCache.ts","270","src/lib/debug/renderTimer.ts","270","src/hooks/activities/useSectionOverlays.ts","267"
"FITNESS","comprehension","View power curve","User sees a power-duration curve showing best efforts at each duration for cycling activities. Supports time range filtering to compare current fitness against historical bests.","src/app/(tabs)/fitness.tsx","22-22","done","fitness-curves-zones.yaml: Home > Fitness tab > scroll down to the Performance section > tap to expand > verify the power curve chart renders for cycling showing best efforts at each duration","high","high","medium","7779","src/lib/storage/gpsStorage.ts","315","src/hooks/routes/useSectionChartData.ts","612","src/hooks/routes/useRouteEngine.ts","555","src/components/ui/whatsNew/WhatsNewModal.tsx","454","src/hooks/routes/useRouteDataSync.ts","449","src/providers/MapPreferencesContext.tsx","440","src/theme/colors.ts","395","src/components/ui/SwipeableTabs.tsx","324","src/hooks/routes/useRoutePerformances.ts","318","src/styles/shared.ts","297","src/providers/AuthStore.ts","295","src/hooks/routes/useCustomSections.ts","293","src/components/ui/GlobalDataSync.tsx","164","src/hooks/routes/useUnifiedSections.ts","284","src/theme/shadows.ts","280","src/providers/RecordingStore.ts","278","src/lib/storage/terrainPreviewCache.ts","270","src/lib/debug/renderTimer.ts","270","src/hooks/activities/useSectionOverlays.ts","267"
"FITNESS","comprehension","View pace curve","User sees a pace-distance curve showing best efforts for running and swimming activities. Sport-specific formatting (min/km for running, min/100m for swimming) applied automatically.","src/app/(tabs)/fitness.tsx","22-22","done","fitness-curves-zones.yaml: Home > Fitness tab > tap the Running sport toggle pill > scroll to the Performance section > tap to expand > verify the pace curve renders with min/km formatting","high","high","medium","7779","src/lib/storage/gpsStorage.ts","315","src/hooks/routes/useSectionChartData.ts","612","src/hooks/routes/useRouteEngine.ts","555","src/components/ui/whatsNew/WhatsNewModal.tsx","454","src/hooks/routes/useRouteDataSync.ts","449","src/providers/MapPreferencesContext.tsx","440","src/theme/colors.ts","395","src/components/ui/SwipeableTabs.tsx","324","src/hooks/routes/useRoutePerformances.ts","318","src/styles/shared.ts","297","src/providers/AuthStore.ts","295","src/hooks/routes/useCustomSections.ts","293","src/components/ui/GlobalDataSync.tsx","164","src/hooks/routes/useUnifiedSections.ts","284","src/theme/shadows.ts","280","src/providers/RecordingStore.ts","278","src/lib/storage/terrainPreviewCache.ts","270","src/lib/debug/renderTimer.ts","270","src/hooks/activities/useSectionOverlays.ts","267"
"FITNESS","comprehension","View zone distribution","User sees time-in-zone bar charts for heart rate and power with percentage labels. Reveals training polarisation and whether the athlete spends appropriate time in each zone.","src/app/(tabs)/fitness.tsx","22-22","done","fitness-curves-zones.yaml: Home > Fitness tab > scroll to the Zones section > tap to expand > verify HR and power zone bar charts render with percentage labels for each zone","medium","high","low","7779","src/lib/storage/gpsStorage.ts","315","src/hooks/routes/useSectionChartData.ts","612","src/hooks/routes/useRouteEngine.ts","555","src/components/ui/whatsNew/WhatsNewModal.tsx","454","src/hooks/routes/useRouteDataSync.ts","449","src/providers/MapPreferencesContext.tsx","440","src/theme/colors.ts","395","src/components/ui/SwipeableTabs.tsx","324","src/hooks/routes/useRoutePerformances.ts","318","src/styles/shared.ts","297","src/providers/AuthStore.ts","295","src/hooks/routes/useCustomSections.ts","293","src/components/ui/GlobalDataSync.tsx","164","src/hooks/routes/useUnifiedSections.ts","284","src/theme/shadows.ts","280","src/providers/RecordingStore.ts","278","src/lib/storage/terrainPreviewCache.ts","270","src/lib/debug/renderTimer.ts","270","src/hooks/activities/useSectionOverlays.ts","267"
"FITNESS","comprehension","View FTP trend over time","User sees their FTP progression plotted over months or years with detected threshold changes. Highlights periods of fitness gain and detraining for long-term perspective.","src/app/(tabs)/fitness.tsx","22-22","done","fitness-curves-zones.yaml: Home > Fitness tab > scroll to the Threshold section > tap to expand > verify the FTP trend chart renders showing threshold values plotted over time","high","high","low","7779","src/lib/storage/gpsStorage.ts","315","src/hooks/routes/useSectionChartData.ts","612","src/hooks/routes/useRouteEngine.ts","555","src/components/ui/whatsNew/WhatsNewModal.tsx","454","src/hooks/routes/useRouteDataSync.ts","449","src/providers/MapPreferencesContext.tsx","440","src/theme/colors.ts","395","src/components/ui/SwipeableTabs.tsx","324","src/hooks/routes/useRoutePerformances.ts","318","src/styles/shared.ts","297","src/providers/AuthStore.ts","295","src/hooks/routes/useCustomSections.ts","293","src/components/ui/GlobalDataSync.tsx","164","src/hooks/routes/useUnifiedSections.ts","284","src/theme/shadows.ts","280","src/providers/RecordingStore.ts","278","src/lib/storage/terrainPreviewCache.ts","270","src/lib/debug/renderTimer.ts","270","src/hooks/activities/useSectionOverlays.ts","267"
"FITNESS","comprehension","View decoupling chart","User sees aerobic decoupling analysis showing HR drift relative to power or pace. Lower decoupling indicates better aerobic fitness and endurance capacity.","src/app/(tabs)/fitness.tsx","22-22","done","fitness-curves-zones.yaml: Home > Fitness tab > scroll to the Efficiency section > tap to expand > verify the decoupling chart renders showing HR drift analysis","low","high","low","7779","src/lib/storage/gpsStorage.ts","315","src/hooks/routes/useSectionChartData.ts","612","src/hooks/routes/useRouteEngine.ts","555","src/components/ui/whatsNew/WhatsNewModal.tsx","454","src/hooks/routes/useRouteDataSync.ts","449","src/providers/MapPreferencesContext.tsx","440","src/theme/colors.ts","395","src/components/ui/SwipeableTabs.tsx","324","src/hooks/routes/useRoutePerformances.ts","318","src/styles/shared.ts","297","src/providers/AuthStore.ts","295","src/hooks/routes/useCustomSections.ts","293","src/components/ui/GlobalDataSync.tsx","164","src/hooks/routes/useUnifiedSections.ts","284","src/theme/shadows.ts","280","src/providers/RecordingStore.ts","278","src/lib/storage/terrainPreviewCache.ts","270","src/lib/debug/renderTimer.ts","270","src/hooks/activities/useSectionOverlays.ts","267"
"FITNESS","comprehension","View season bests","User sees their best performances for the current season across key metrics. Provides context for how current fitness compares to peak periods this year.","src/app/(tabs)/fitness.tsx","16-16","done","fitness-curves-zones.yaml: Home > Fitness tab > scroll to the Bests section > tap to expand > verify season best values are displayed for key metrics","high","medium","low","7779","src/lib/storage/gpsStorage.ts","315","src/hooks/routes/useSectionChartData.ts","612","src/hooks/routes/useRouteEngine.ts","555","src/components/ui/whatsNew/WhatsNewModal.tsx","454","src/hooks/routes/useRouteDataSync.ts","449","src/providers/MapPreferencesContext.tsx","440","src/theme/colors.ts","395","src/components/ui/SwipeableTabs.tsx","324","src/hooks/routes/useRoutePerformances.ts","318","src/styles/shared.ts","297","src/providers/AuthStore.ts","295","src/hooks/routes/useCustomSections.ts","293","src/components/ui/GlobalDataSync.tsx","164","src/hooks/routes/useUnifiedSections.ts","284","src/theme/shadows.ts","280","src/providers/RecordingStore.ts","278","src/lib/storage/terrainPreviewCache.ts","270","src/lib/debug/renderTimer.ts","270","src/hooks/activities/useSectionOverlays.ts","267"
"FITNESS","control","Filter fitness by time range","User selects from 7d, 1m, 3m, 6m, and 1y time ranges to focus the fitness dashboard. All charts update simultaneously to the selected period.","src/app/(tabs)/fitness.tsx","54-72","done","fitness-time-range.yaml: Home > Fitness tab > tap the time range selector buttons (6m, 1y, all, 3m) > verify the fitness screen remains visible after each switch and charts update to the selected period","medium","medium","low","7779","src/lib/storage/gpsStorage.ts","315","src/hooks/routes/useSectionChartData.ts","612","src/hooks/routes/useRouteEngine.ts","555","src/components/ui/whatsNew/WhatsNewModal.tsx","454","src/hooks/routes/useRouteDataSync.ts","449","src/providers/MapPreferencesContext.tsx","440","src/theme/colors.ts","395","src/components/ui/SwipeableTabs.tsx","324","src/hooks/routes/useRoutePerformances.ts","318","src/styles/shared.ts","297","src/providers/AuthStore.ts","295","src/hooks/routes/useCustomSections.ts","293","src/components/ui/GlobalDataSync.tsx","164","src/hooks/routes/useUnifiedSections.ts","284","src/theme/shadows.ts","280","src/providers/RecordingStore.ts","278","src/lib/storage/terrainPreviewCache.ts","270","src/lib/debug/renderTimer.ts","270","src/hooks/activities/useSectionOverlays.ts","267"
"FITNESS","control","Filter fitness by sport type","User switches between cycling, running, and swimming to see sport-specific fitness metrics. Primary sport preference persists across sessions.","src/app/(tabs)/fitness.tsx","44-44","done","fitness-sport-filter.yaml: Home > Fitness tab > scroll to the sport toggle pills > tap Running > verify the screen updates without NaN values > tap Swimming > verify again > return to Cycling","medium","medium","low","7779","src/lib/storage/gpsStorage.ts","315","src/hooks/routes/useSectionChartData.ts","612","src/hooks/routes/useRouteEngine.ts","555","src/components/ui/whatsNew/WhatsNewModal.tsx","454","src/hooks/routes/useRouteDataSync.ts","449","src/providers/MapPreferencesContext.tsx","440","src/theme/colors.ts","395","src/components/ui/SwipeableTabs.tsx","324","src/hooks/routes/useRoutePerformances.ts","318","src/styles/shared.ts","297","src/providers/AuthStore.ts","295","src/hooks/routes/useCustomSections.ts","293","src/components/ui/GlobalDataSync.tsx","164","src/hooks/routes/useUnifiedSections.ts","284","src/theme/shadows.ts","280","src/providers/RecordingStore.ts","278","src/lib/storage/terrainPreviewCache.ts","270","src/lib/debug/renderTimer.ts","270","src/hooks/activities/useSectionOverlays.ts","267"
"FITNESS","comprehension","View activity dots on fitness chart","User sees activity dots overlaid on the fitness chart showing when training sessions occurred. Dot size or colour can encode training load for pattern recognition.","src/app/(tabs)/fitness.tsx","16-16","done","fitness-metrics.yaml: Home > Fitness tab > scroll to the chart area > verify the activity dots row renders below the main fitness chart showing when training sessions occurred","medium","medium","low","7779","src/lib/storage/gpsStorage.ts","315","src/hooks/routes/useSectionChartData.ts","612","src/hooks/routes/useRouteEngine.ts","555","src/components/ui/whatsNew/WhatsNewModal.tsx","454","src/hooks/routes/useRouteDataSync.ts","449","src/providers/MapPreferencesContext.tsx","440","src/theme/colors.ts","395","src/components/ui/SwipeableTabs.tsx","324","src/hooks/routes/useRoutePerformances.ts","318","src/styles/shared.ts","297","src/providers/AuthStore.ts","295","src/hooks/routes/useCustomSections.ts","293","src/components/ui/GlobalDataSync.tsx","164","src/hooks/routes/useUnifiedSections.ts","284","src/theme/shadows.ts","280","src/providers/RecordingStore.ts","278","src/lib/storage/terrainPreviewCache.ts","270","src/lib/debug/renderTimer.ts","270","src/hooks/activities/useSectionOverlays.ts","267"
"FITNESS","comprehension","View HRV and resting HR trends","User sees HRV and resting heart rate charted over time on the wellness dashboard. Trend arrows and colour coding indicate whether values are improving or declining.","src/components/wellness/WellnessDashboard.tsx","1-50","done","fitness-wellness-trends.yaml: Home > tap the Training tab > scroll down to the wellness dashboard section > verify HRV and resting HR values are displayed without NaN","high","high","medium","9889","src/components/maps/ActivityMapView.tsx","1458","src/hooks/insights/generateInsights.ts","737","src/hooks/routes/useGpsDataFetcher.ts","731","src/hooks/routes/useSectionChartData.ts","612","src/types/routes.ts","562","src/hooks/routes/useRouteEngine.ts","555","src/hooks/home/useSummaryCardData.ts","546","src/types/activity.ts","484","src/hooks/routes/useRouteDataSync.ts","449","src/providers/MapPreferencesContext.tsx","440","src/hooks/maps/useMapLayers.tsx","384","src/theme/colors.ts","395","src/hooks/maps/useMapCamera.ts","353","src/hooks/routes/useRoutePerformances.ts","318","src/providers/AuthStore.ts","295","src/hooks/insights/stalePrDetection.ts","294","src/hooks/routes/useCustomSections.ts","293","src/hooks/routes/useUnifiedSections.ts","284","src/theme/shadows.ts","280"
"FITNESS","comprehension","View sleep duration trends","User sees sleep duration trends with current vs previous period comparison. Sleep hours are formatted to one decimal place for easy scanning.","src/components/wellness/WellnessDashboard.tsx","25-28","done","fitness-wellness-trends.yaml: Home > Training tab > scroll to the wellness dashboard > verify sleep duration values are displayed alongside HRV and resting HR metrics","medium","high","low","9889","src/components/maps/ActivityMapView.tsx","1458","src/hooks/insights/generateInsights.ts","737","src/hooks/routes/useGpsDataFetcher.ts","731","src/hooks/routes/useSectionChartData.ts","612","src/types/routes.ts","562","src/hooks/routes/useRouteEngine.ts","555","src/hooks/home/useSummaryCardData.ts","546","src/types/activity.ts","484","src/hooks/routes/useRouteDataSync.ts","449","src/providers/MapPreferencesContext.tsx","440","src/hooks/maps/useMapLayers.tsx","384","src/theme/colors.ts","395","src/hooks/maps/useMapCamera.ts","353","src/hooks/routes/useRoutePerformances.ts","318","src/providers/AuthStore.ts","295","src/hooks/insights/stalePrDetection.ts","294","src/hooks/routes/useCustomSections.ts","293","src/hooks/routes/useUnifiedSections.ts","284","src/theme/shadows.ts","280"
"STRENGTH","comprehension","View muscle heat map","User sees front and back body diagrams with muscles coloured by training volume intensity. A 5-step colour ramp from light to saturated shows relative loading across muscle groups.","src/components/insights/StrengthTab.tsx","32-38","done","Blocked: demo data has no WeightTraining activities; muscle heat maps render empty without strength training history","high","medium","medium","16169","src/lib/strength/musclePolygons.ts","5741","src/components/maps/ActivityMapView.tsx","1458","src/hooks/insights/generateInsights.ts","737","src/hooks/routes/useGpsDataFetcher.ts","731","src/lib/storage/gpsStorage.ts","315","src/hooks/routes/useSectionChartData.ts","612","src/hooks/routes/useRouteEngine.ts","555","src/hooks/home/useSummaryCardData.ts","546","src/components/ui/whatsNew/WhatsNewModal.tsx","454","src/hooks/routes/useRouteDataSync.ts","449","src/providers/MapPreferencesContext.tsx","440","src/hooks/maps/useMapLayers.tsx","384","src/theme/colors.ts","395","src/components/activity/BodyPairWithLoupe.tsx","347","src/hooks/maps/useMapCamera.ts","353","src/components/ui/SwipeableTabs.tsx","324","src/hooks/routes/useRoutePerformances.ts","318","src/providers/AuthStore.ts","295","src/hooks/insights/stalePrDetection.ts","294"
"STRENGTH","comprehension","View muscle volume by period","User selects 7D, 4W, 3M, or 6M period to see how muscle training volume has changed. Period switching reveals whether volume is growing, stable, or declining.","src/components/insights/StrengthTab.tsx","41-46","done","Blocked: demo data has no WeightTraining activities; period selectors exist but show no data without strength history","medium","high","low","16169","src/lib/strength/musclePolygons.ts","5741","src/components/maps/ActivityMapView.tsx","1458","src/hooks/insights/generateInsights.ts","737","src/hooks/routes/useGpsDataFetcher.ts","731","src/lib/storage/gpsStorage.ts","315","src/hooks/routes/useSectionChartData.ts","612","src/hooks/routes/useRouteEngine.ts","555","src/hooks/home/useSummaryCardData.ts","546","src/components/ui/whatsNew/WhatsNewModal.tsx","454","src/hooks/routes/useRouteDataSync.ts","449","src/providers/MapPreferencesContext.tsx","440","src/hooks/maps/useMapLayers.tsx","384","src/theme/colors.ts","395","src/components/activity/BodyPairWithLoupe.tsx","347","src/hooks/maps/useMapCamera.ts","353","src/components/ui/SwipeableTabs.tsx","324","src/hooks/routes/useRoutePerformances.ts","318","src/providers/AuthStore.ts","295","src/hooks/insights/stalePrDetection.ts","294"
"STRENGTH","comprehension","View strength balance pairs","User sees bilateral muscle pair comparisons (quads/hamstrings, chest/back, biceps/triceps) with ratio indicators. Status labels (balanced, watch, imbalanced, one-sided) provide clear assessment.","src/lib/strength/analysis.ts","14-33","done","Blocked: demo data has no WeightTraining activities; balance pair analysis requires weighted set data","medium","high","medium","249","src/lib/strength/exerciseMuscleMap.ts","113","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"STRENGTH","comprehension","View strength progression chart","User sees weekly weighted-set volume trends per muscle group over 4 weeks. Trend classification (up >15%, down <-15%, flat) summarises direction at a glance.","src/lib/strength/analysis.ts","47-80","done","Blocked: demo data has no WeightTraining activities; progression charts require multi-week strength training history","medium","high","low","249","src/lib/strength/exerciseMuscleMap.ts","113","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"STRENGTH","discovery","Tap muscle for exercise detail","User taps any muscle on the body diagram to see which exercises contributed to its volume. Lists exercises with set counts, rep ranges, and total weight lifted.","src/components/insights/StrengthTab.tsx","9-16","done","Blocked: demo data has no WeightTraining activities; tapping a muscle shows an empty detail sheet without exercise data","medium","medium","low","16169","src/lib/strength/musclePolygons.ts","5741","src/components/maps/ActivityMapView.tsx","1458","src/hooks/insights/generateInsights.ts","737","src/hooks/routes/useGpsDataFetcher.ts","731","src/lib/storage/gpsStorage.ts","315","src/hooks/routes/useSectionChartData.ts","612","src/hooks/routes/useRouteEngine.ts","555","src/hooks/home/useSummaryCardData.ts","546","src/components/ui/whatsNew/WhatsNewModal.tsx","454","src/hooks/routes/useRouteDataSync.ts","449","src/providers/MapPreferencesContext.tsx","440","src/hooks/maps/useMapLayers.tsx","384","src/theme/colors.ts","395","src/components/activity/BodyPairWithLoupe.tsx","347","src/hooks/maps/useMapCamera.ts","353","src/components/ui/SwipeableTabs.tsx","324","src/hooks/routes/useRoutePerformances.ts","318","src/providers/AuthStore.ts","295","src/hooks/insights/stalePrDetection.ts","294"
"STRENGTH","comprehension","View muscle loupe on long-press","User long-presses on the body diagram to see a magnified loupe showing fine muscle detail. The 2.5x zoom follows the finger position for precise muscle identification.","src/components/activity/BodyPairWithLoupe.tsx","1-346","done","Not feasible: the 2.5x zoom loupe follows finger position; verifying it rendered correctly requires visual inspection not achievable with testID assertions","low","low","medium","6263","src/lib/strength/musclePolygons.ts","5741","src/lib/strength/muscleHitRegions.ts","175","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"STRENGTH","accuracy","Detect muscle hit regions","Tap detection maps screen coordinates to specific muscle polygons using pre-computed SVG hit regions. Ensures accurate muscle selection even on small mobile screens.","src/lib/strength/muscleHitRegions.ts","1-50","done","Not testable: hit region detection is an internal coordinate-to-polygon mapping with no direct UI surface; covered by unit tests","low","low","medium","175","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"STRENGTH","comprehension","View per-activity muscle activation","User sees which muscles were activated in a specific strength training activity. Primary and secondary muscle involvement is distinguished by colour intensity.","src/components/activity/MuscleGroupView.tsx","1-403","done","Blocked: demo data has no WeightTraining activities; muscle activation diagrams only render on strength activity detail screens","medium","medium","medium","15753","src/lib/strength/musclePolygons.ts","5741","src/components/maps/ActivityMapView.tsx","1458","src/hooks/insights/generateInsights.ts","737","src/hooks/routes/useGpsDataFetcher.ts","731","src/lib/storage/gpsStorage.ts","315","src/hooks/routes/useSectionChartData.ts","612","src/types/routes.ts","562","src/lib/utils/format.ts","558","src/hooks/routes/useRouteEngine.ts","555","src/hooks/home/useSummaryCardData.ts","546","src/types/activity.ts","484","src/hooks/routes/useRouteDataSync.ts","449","src/providers/MapPreferencesContext.tsx","440","src/hooks/maps/useMapLayers.tsx","384","src/lib/geo/polyline.ts","365","src/theme/colors.ts","395","src/components/activity/BodyPairWithLoupe.tsx","347","src/hooks/maps/useMapCamera.ts","353","src/hooks/routes/useRoutePerformances.ts","318"
"MAP","engagement","Explore activities on regional map","User sees all cached activities plotted on a regional map with sport-type coloured markers. Tapping a marker shows an activity popup with key metrics and navigation to detail.","src/components/maps/RegionalMapView.tsx","1-927","done","map-comprehensive.yaml: Home > tap the Map tab > wait for map controls to load > tap an activity marker > verify the activity popup appears with name, metrics, and navigation buttons > tap the zoom button > close the popup","high","high","high","13050","src/components/maps/ActivityMapView.tsx","1458","src/components/maps/Map3DWebView.tsx","1227","src/components/maps/mapStyles.ts","936","src/hooks/insights/generateInsights.ts","737","src/hooks/routes/useGpsDataFetcher.ts","731","src/components/maps/darkMatterStyle.ts","643","src/lib/storage/gpsStorage.ts","315","src/components/maps/countryBoundaries.ts","636","src/hooks/routes/useSectionChartData.ts","612","src/types/routes.ts","562","src/lib/utils/format.ts","558","src/hooks/routes/useRouteEngine.ts","555","src/hooks/home/useSummaryCardData.ts","546","src/types/activity.ts","484","src/components/ui/whatsNew/WhatsNewModal.tsx","454","src/hooks/routes/useRouteDataSync.ts","449","src/providers/MapPreferencesContext.tsx","440","src/hooks/maps/useMapLayers.tsx","384","src/lib/geo/polyline.ts","365"
"MAP","comprehension","View route heatmap overlay","User enables a heatmap layer showing frequently-traversed areas with intensity colouring. Tiles are generated in Rust on a background thread and served as local PNGs.","src/hooks/maps/useHeatmapTiles.ts","1-34","done","map-comprehensive.yaml: Home > Map tab > tap the layer toggle buttons > toggle sections and routes layers on/off to see heatmap overlays update","high","medium","medium","82","src/lib/native/routeEngine.ts","48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MAP","engagement","View 3D terrain map","User toggles to a 3D WebView-based map with terrain exaggeration and real elevation data. Routes drape over terrain for an immersive view of climbing and descending.","src/components/maps/Map3DWebView.tsx","1-1227","done","Not feasible: WebGL WebView crashes on emulator; 3D terrain map can only be tested on physical devices","high","low","high","7646","src/components/maps/mapStyles.ts","936","src/components/maps/darkMatterStyle.ts","643","src/components/maps/countryBoundaries.ts","636","src/lib/storage/gpsStorage.ts","315","src/lib/utils/format.ts","558","src/lib/geo/polyline.ts","365","src/theme/colors.ts","395","src/lib/export/backup.ts","438","src/lib/geo/geocoding.ts","297","src/theme/shadows.ts","280","src/lib/storage/terrainPreviewCache.ts","270","src/lib/utils/chartConfig.ts","215","src/lib/utils/smoothing.ts","187","src/lib/utils/constants.ts","165","src/theme/typography.ts","165","src/lib/utils/activityUtils.ts","196","src/lib/utils/geometry.ts","162","src/lib/utils/skylineDecoder.ts","103","src/lib/utils/debug.ts","93"
"MAP","control","Filter map by date range","User drags a timeline slider to filter which activities appear on the map by date range. Debounced filtering prevents excessive re-renders during rapid scrubbing.","src/app/(tabs)/map.tsx","72-78","done","map-timeline.yaml: Home > Map tab > verify the timeline slider is visible at the bottom of the map > drag the slider to filter activities by date range","medium","medium","medium","13596","src/components/maps/ActivityMapView.tsx","1458","src/components/maps/Map3DWebView.tsx","1227","src/components/maps/TerrainSnapshotWebView.tsx","1227","src/components/maps/mapStyles.ts","936","src/components/maps/RegionalMapView.tsx","958","src/components/maps/timeline/TimelineSlider.tsx","678","src/components/maps/darkMatterStyle.ts","643","src/lib/storage/gpsStorage.ts","315","src/components/maps/countryBoundaries.ts","636","src/hooks/routes/useSectionChartData.ts","612","src/components/maps/regional/useMapHandlers.ts","589","src/components/maps/BaseMapView.tsx","588","src/lib/utils/format.ts","558","src/hooks/routes/useRouteEngine.ts","555","src/components/maps/regional/useMapGeoJSON.ts","549","src/components/maps/SectionCreationOverlay.tsx","509","src/hooks/routes/useRouteDataSync.ts","449","src/providers/MapPreferencesContext.tsx","440","src/hooks/maps/useMapLayers.tsx","384"
"MAP","control","Filter map by activity type","User selects which sport types to display on the regional map. Filtering applies to both markers and heatmap overlay simultaneously.","src/app/(tabs)/map.tsx","80-80","done","map-comprehensive.yaml: Home > Map tab > tap sport filter buttons (Ride, Run, Swim, Hike) > verify the map updates to show only the selected sport type > tap Clear to show all types again","medium","medium","low","13596","src/components/maps/ActivityMapView.tsx","1458","src/components/maps/Map3DWebView.tsx","1227","src/components/maps/TerrainSnapshotWebView.tsx","1227","src/components/maps/mapStyles.ts","936","src/components/maps/RegionalMapView.tsx","958","src/components/maps/timeline/TimelineSlider.tsx","678","src/components/maps/darkMatterStyle.ts","643","src/lib/storage/gpsStorage.ts","315","src/components/maps/countryBoundaries.ts","636","src/hooks/routes/useSectionChartData.ts","612","src/components/maps/regional/useMapHandlers.ts","589","src/components/maps/BaseMapView.tsx","588","src/lib/utils/format.ts","558","src/hooks/routes/useRouteEngine.ts","555","src/components/maps/regional/useMapGeoJSON.ts","549","src/components/maps/SectionCreationOverlay.tsx","509","src/hooks/routes/useRouteDataSync.ts","449","src/providers/MapPreferencesContext.tsx","440","src/hooks/maps/useMapLayers.tsx","384"
"MAP","control","Switch map style","User cycles through light, dark, and satellite map styles. Each activity type can have an independent default map style configured in settings.","src/components/maps/RegionalMapView.tsx","26-32","done","map-style-switching.yaml: Home > Map tab > tap the map style toggle button > verify the map changes from light to dark > tap again for satellite > tap once more to return to light > verify no crash","medium","low","low","13050","src/components/maps/ActivityMapView.tsx","1458","src/components/maps/Map3DWebView.tsx","1227","src/components/maps/mapStyles.ts","936","src/hooks/insights/generateInsights.ts","737","src/hooks/routes/useGpsDataFetcher.ts","731","src/components/maps/darkMatterStyle.ts","643","src/lib/storage/gpsStorage.ts","315","src/components/maps/countryBoundaries.ts","636","src/hooks/routes/useSectionChartData.ts","612","src/types/routes.ts","562","src/lib/utils/format.ts","558","src/hooks/routes/useRouteEngine.ts","555","src/hooks/home/useSummaryCardData.ts","546","src/types/activity.ts","484","src/components/ui/whatsNew/WhatsNewModal.tsx","454","src/hooks/routes/useRouteDataSync.ts","449","src/providers/MapPreferencesContext.tsx","440","src/hooks/maps/useMapLayers.tsx","384","src/lib/geo/polyline.ts","365"
"MAP","comprehension","View section overlays on activity map","User sees detected sections overlaid on the activity map with numbered markers and coloured polylines. PR sections are distinguished with trophy markers for quick recognition.","src/hooks/maps/useMapLayers.tsx","1-384","done","activity-map-interactions.yaml: Home > open an activity > on the activity detail map, observe coloured section polylines overlaid on the GPS trace with numbered markers at section boundaries","medium","high","medium","11923","src/components/maps/ActivityMapView.tsx","1458","src/components/maps/Map3DWebView.tsx","1227","src/components/maps/mapStyles.ts","936","src/components/maps/darkMatterStyle.ts","643","src/lib/storage/gpsStorage.ts","315","src/components/maps/countryBoundaries.ts","636","src/hooks/routes/useSectionChartData.ts","612","src/components/maps/BaseMapView.tsx","588","src/types/routes.ts","562","src/lib/utils/format.ts","558","src/hooks/routes/useRouteEngine.ts","555","src/components/maps/SectionCreationOverlay.tsx","509","src/types/activity.ts","484","src/components/ui/whatsNew/WhatsNewModal.tsx","454","src/hooks/routes/useRouteDataSync.ts","449","src/providers/MapPreferencesContext.tsx","440","src/lib/geo/polyline.ts","365","src/theme/colors.ts","395","src/hooks/maps/useMapCamera.ts","353"
"MAP","control","Create section from map","User enters section creation mode on the activity map to define custom sections by tapping start and end points. Real-time distance and point count update as bounds are placed.","src/hooks/maps/useSectionCreation.ts","1-237","done","Not feasible: requires precise pixel-coordinate taps on a map whose rendered positions vary by device, zoom level, and screen size","medium","high","high","12330","src/components/maps/ActivityMapView.tsx","1458","src/components/maps/Map3DWebView.tsx","1227","src/components/maps/mapStyles.ts","936","src/hooks/insights/generateInsights.ts","737","src/components/maps/darkMatterStyle.ts","643","src/lib/storage/gpsStorage.ts","315","src/components/maps/countryBoundaries.ts","636","src/hooks/routes/useSectionChartData.ts","612","src/components/maps/BaseMapView.tsx","588","src/types/routes.ts","562","src/lib/utils/format.ts","558","src/hooks/routes/useRouteEngine.ts","555","src/hooks/home/useSummaryCardData.ts","546","src/components/maps/SectionCreationOverlay.tsx","509","src/types/activity.ts","484","src/components/ui/whatsNew/WhatsNewModal.tsx","454","src/hooks/routes/useRouteDataSync.ts","449","src/providers/MapPreferencesContext.tsx","440","src/hooks/maps/useMapLayers.tsx","384"
